"","series","ts","value","max","twd","gro_yr","frost","flags","version","yr","gro_tot"
"22","133",2022-05-11 06:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"23","133",2022-05-11 07:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"24","133",2022-05-11 08:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"25","133",2022-05-11 09:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"26","133",2022-05-11 10:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"27","133",2022-05-11 11:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"28","133",2022-05-11 12:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"29","133",2022-05-11 13:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"30","133",2022-05-11 14:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"31","133",2022-05-11 15:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"32","133",2022-05-11 16:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"33","133",2022-05-11 17:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"34","133",2022-05-11 18:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"35","133",2022-05-11 19:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"36","133",2022-05-11 20:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"37","133",2022-05-11 21:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"38","133",2022-05-11 22:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"39","133",2022-05-11 23:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"40","133",2022-05-12,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"41","133",2022-05-12 01:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"42","133",2022-05-12 02:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"43","133",2022-05-12 03:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"44","133",2022-05-12 04:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"45","133",2022-05-12 05:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"46","133",2022-05-12 06:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"47","133",2022-05-12 07:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"48","133",2022-05-12 08:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"49","133",2022-05-12 09:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"50","133",2022-05-12 10:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"51","133",2022-05-12 11:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"52","133",2022-05-12 12:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"53","133",2022-05-12 13:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"54","133",2022-05-12 14:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"55","133",2022-05-12 15:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"56","133",2022-05-12 16:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"57","133",2022-05-12 17:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"58","133",2022-05-12 18:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"59","133",2022-05-12 19:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"60","133",2022-05-12 20:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"61","133",2022-05-12 21:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"62","133",2022-05-12 22:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"63","133",2022-05-12 23:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"64","133",2022-05-13,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"65","133",2022-05-13 01:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"66","133",2022-05-13 02:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"67","133",2022-05-13 03:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"68","133",2022-05-13 04:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"69","133",2022-05-13 05:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"70","133",2022-05-13 06:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"71","133",2022-05-13 07:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"72","133",2022-05-13 08:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"73","133",2022-05-13 09:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"74","133",2022-05-13 10:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"75","133",2022-05-13 11:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"76","133",2022-05-13 12:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"77","133",2022-05-13 13:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"78","133",2022-05-13 14:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"79","133",2022-05-13 15:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"80","133",2022-05-13 16:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"81","133",2022-05-13 17:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"82","133",2022-05-13 18:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"83","133",2022-05-13 19:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"84","133",2022-05-13 20:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"85","133",2022-05-13 21:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"86","133",2022-05-13 22:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"87","133",2022-05-13 23:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"88","133",2022-05-14,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"89","133",2022-05-14 01:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"90","133",2022-05-14 02:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"91","133",2022-05-14 03:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"92","133",2022-05-14 04:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"93","133",2022-05-14 05:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"94","133",2022-05-14 06:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"95","133",2022-05-14 07:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"96","133",2022-05-14 08:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"97","133",2022-05-14 09:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"98","133",2022-05-14 10:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"99","133",2022-05-14 11:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"100","133",2022-05-14 12:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"101","133",2022-05-14 13:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"102","133",2022-05-14 14:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"103","133",2022-05-14 15:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"104","133",2022-05-14 16:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"105","133",2022-05-14 17:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"106","133",2022-05-14 18:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"107","133",2022-05-14 19:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"108","133",2022-05-14 20:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"109","133",2022-05-14 21:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"110","133",2022-05-14 22:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"111","133",2022-05-14 23:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"112","133",2022-05-15,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"113","133",2022-05-15 01:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"114","133",2022-05-15 02:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"115","133",2022-05-15 03:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"116","133",2022-05-15 04:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"117","133",2022-05-15 05:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"118","133",2022-05-15 06:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"119","133",2022-05-15 07:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"120","133",2022-05-15 08:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"121","133",2022-05-15 09:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"122","133",2022-05-15 10:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"123","133",2022-05-15 11:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"124","133",2022-05-15 12:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"125","133",2022-05-15 13:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"126","133",2022-05-15 14:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"127","133",2022-05-15 15:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"128","133",2022-05-15 16:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"129","133",2022-05-15 17:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"130","133",2022-05-15 18:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"131","133",2022-05-15 19:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"132","133",2022-05-15 20:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"133","133",2022-05-15 21:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"134","133",2022-05-15 22:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"135","133",2022-05-15 23:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"136","133",2022-05-16,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"137","133",2022-05-16 01:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"138","133",2022-05-16 02:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"139","133",2022-05-16 03:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"140","133",2022-05-16 04:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"141","133",2022-05-16 05:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"142","133",2022-05-16 06:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"143","133",2022-05-16 07:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"144","133",2022-05-16 08:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"145","133",2022-05-16 09:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"146","133",2022-05-16 10:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"147","133",2022-05-16 11:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"148","133",2022-05-16 12:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"149","133",2022-05-16 13:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"150","133",2022-05-16 14:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"151","133",2022-05-16 15:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"152","133",2022-05-16 16:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"153","133",2022-05-16 17:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"154","133",2022-05-16 18:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"155","133",2022-05-16 19:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"156","133",2022-05-16 20:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"157","133",2022-05-16 21:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"158","133",2022-05-16 22:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"159","133",2022-05-16 23:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"160","133",2022-05-17,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"161","133",2022-05-17 01:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"162","133",2022-05-17 02:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"163","133",2022-05-17 03:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"164","133",2022-05-17 04:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"165","133",2022-05-17 05:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"166","133",2022-05-17 06:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"167","133",2022-05-17 07:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"168","133",2022-05-17 08:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"169","133",2022-05-17 09:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"170","133",2022-05-17 10:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"171","133",2022-05-17 11:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"172","133",2022-05-17 12:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"173","133",2022-05-17 13:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"174","133",2022-05-17 14:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"175","133",2022-05-17 15:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"176","133",2022-05-17 16:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"177","133",2022-05-17 17:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"178","133",2022-05-17 18:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"179","133",2022-05-17 19:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"180","133",2022-05-17 20:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"181","133",2022-05-17 21:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"182","133",2022-05-17 22:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"183","133",2022-05-17 23:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"184","133",2022-05-18,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"185","133",2022-05-18 01:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"186","133",2022-05-18 02:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"187","133",2022-05-18 03:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"188","133",2022-05-18 04:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"189","133",2022-05-18 05:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"190","133",2022-05-18 06:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"191","133",2022-05-18 07:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"192","133",2022-05-18 08:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"193","133",2022-05-18 09:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"194","133",2022-05-18 10:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"195","133",2022-05-18 11:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"196","133",2022-05-18 12:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"197","133",2022-05-18 13:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"198","133",2022-05-18 14:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"199","133",2022-05-18 15:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"200","133",2022-05-18 16:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"201","133",2022-05-18 17:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"202","133",2022-05-18 18:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"203","133",2022-05-18 19:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"204","133",2022-05-18 20:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"205","133",2022-05-18 21:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"206","133",2022-05-18 22:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"207","133",2022-05-18 23:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"208","133",2022-05-19,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"209","133",2022-05-19 01:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"210","133",2022-05-19 02:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"211","133",2022-05-19 03:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"212","133",2022-05-19 04:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"213","133",2022-05-19 05:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"214","133",2022-05-19 06:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"215","133",2022-05-19 07:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"216","133",2022-05-19 08:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"217","133",2022-05-19 09:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"218","133",2022-05-19 10:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"219","133",2022-05-19 11:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"220","133",2022-05-19 12:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"221","133",2022-05-19 13:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"222","133",2022-05-19 14:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"223","133",2022-05-19 15:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"224","133",2022-05-19 16:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"225","133",2022-05-19 17:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"226","133",2022-05-19 18:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"227","133",2022-05-19 19:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"228","133",2022-05-19 20:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"229","133",2022-05-19 21:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"230","133",2022-05-19 22:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"231","133",2022-05-19 23:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"232","133",2022-05-20,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"233","133",2022-05-20 01:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"234","133",2022-05-20 02:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"235","133",2022-05-20 03:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"236","133",2022-05-20 04:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"237","133",2022-05-20 05:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"238","133",2022-05-20 06:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"239","133",2022-05-20 07:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"240","133",2022-05-20 08:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"241","133",2022-05-20 09:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"242","133",2022-05-20 10:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"243","133",2022-05-20 11:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"244","133",2022-05-20 12:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"245","133",2022-05-20 13:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"246","133",2022-05-20 14:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"247","133",2022-05-20 15:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"248","133",2022-05-20 16:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"249","133",2022-05-20 17:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"250","133",2022-05-20 18:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"251","133",2022-05-20 19:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"252","133",2022-05-20 20:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"253","133",2022-05-20 21:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"254","133",2022-05-20 22:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"255","133",2022-05-20 23:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"256","133",2022-05-21,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"257","133",2022-05-21 01:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"258","133",2022-05-21 02:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"259","133",2022-05-21 03:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"260","133",2022-05-21 04:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"261","133",2022-05-21 05:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"262","133",2022-05-21 06:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"263","133",2022-05-21 07:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"264","133",2022-05-21 08:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"265","133",2022-05-21 09:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"266","133",2022-05-21 10:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"267","133",2022-05-21 11:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"268","133",2022-05-21 12:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"269","133",2022-05-21 13:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"270","133",2022-05-21 14:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"271","133",2022-05-21 15:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"272","133",2022-05-21 16:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"273","133",2022-05-21 17:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"274","133",2022-05-21 18:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"275","133",2022-05-21 19:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"276","133",2022-05-21 20:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"277","133",2022-05-21 21:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"278","133",2022-05-21 22:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
"279","133",2022-05-21 23:00:00,NA,NA,NA,NA,FALSE,"del","0.1.4","2022",NA
